10/16/17 11:43:58 SysAlertQMgr.exe started.
10/16/17 11:54:17 SysAlertQMgr.exe started.
10/16/17 14:34:28 SysAlertQMgr.exe shutdown.
10/16/17 14:34:36 SysAlertQMgr.exe started.
10/16/17 14:40:55 SysAlertQMgr.exe shutdown.
10/16/17 14:41:34 SysAlertQMgr.exe started.
10/16/17 14:42:09 SysAlertQMgr.exe shutdown.
10/16/17 14:52:55 SysAlertQMgr.exe started.
10/16/17 15:06:16 SysAlertQMgr.exe started.
10/16/17 15:29:26 SysAlertQMgr.exe shutdown.
10/16/17 15:30:25 SysAlertQMgr.exe started.
10/16/17 15:38:04 SysAlertQMgr.exe shutdown.
10/16/17 15:46:22 SysAlertQMgr.exe started.
10/16/17 16:23:17 SysAlertQMgr.exe started.
10/16/17 16:39:29 SysAlertQMgr.exe started.
10/20/17 10:26:31 SysAlertQMgr.exe started.
10/20/17 10:44:04 SysAlertQMgr.exe started.
10/20/17 11:02:53 SysAlertQMgr.exe started.
10/20/17 11:03:59 SysAlertQMgr.exe started.
10/20/17 11:51:13 SysAlertQMgr.exe started.
10/20/17 11:54:36 SysAlertQMgr.exe started.
10/20/17 12:07:41 SysAlertQMgr.exe started.
10/20/17 12:19:04 SysAlertQMgr.exe started.
10/20/17 12:20:45 SysAlertQMgr.exe shutdown.
10/20/17 12:23:47 SysAlertQMgr.exe started.
10/20/17 13:31:08 SysAlertQMgr.exe shutdown.
10/20/17 13:32:32 SysAlertQMgr.exe started.
10/20/17 13:33:22 SysAlertQMgr.exe shutdown.
10/20/17 13:35:22 SysAlertQMgr.exe started.
10/20/17 13:57:49 SysAlertQMgr.exe shutdown.
10/20/17 14:00:07 SysAlertQMgr.exe started.
10/20/17 15:22:32 SysAlertQMgr.exe started.
10/21/17 07:51:04 SysAlertQMgr.exe started.
10/21/17 16:42:24 SysAlertQMgr.exe shutdown.
10/21/17 16:49:13 SysAlertQMgr.exe started.
10/21/17 16:59:18 SysAlertQMgr.exe started.
10/21/17 18:46:25 SysAlertQMgr.exe started.
10/21/17 18:57:07 SysAlertQMgr.exe started.
10/22/17 00:36:46 SysAlertQMgr.exe shutdown.
10/22/17 08:19:54 SysAlertQMgr.exe started.
10/22/17 09:11:52 SysAlertQMgr.exe started.
10/22/17 11:16:44 SysAlertQMgr.exe started.
10/22/17 15:31:03 SysAlertQMgr.exe started.
10/22/17 15:32:57 SysAlertQMgr.exe shutdown.
10/22/17 15:33:00 SysAlertQMgr.exe started.
10/22/17 15:37:44 SysAlertQMgr.exe started.
10/23/17 08:24:39 SysAlertQMgr.exe started.
10/23/17 09:11:21 SysAlertQMgr.exe started.
10/23/17 09:48:28 SysAlertQMgr.exe started.
10/23/17 09:50:10 SysAlertQMgr.exe started.
10/23/17 09:52:55 SysAlertQMgr.exe started.
10/23/17 11:27:02 SysAlertQMgr.exe started.
10/23/17 13:48:30 SysAlertQMgr.exe started.
10/23/17 14:00:01 SysAlertQMgr.exe started.
10/23/17 14:05:19 SysAlertQMgr.exe started.
10/23/17 14:14:26 SysAlertQMgr.exe started.
10/23/17 17:13:46 SysAlertQMgr.exe started.
10/23/17 17:23:33 SysAlertQMgr.exe started.
10/23/17 17:56:26 SysAlertQMgr.exe started.
10/23/17 18:56:57 SysAlertQMgr.exe started.
10/23/17 18:58:57 SysAlertQMgr.exe started.
10/24/17 08:31:16 SysAlertQMgr.exe started.
10/24/17 09:24:45 SysAlertQMgr.exe started.
10/24/17 09:46:37 SysAlertQMgr.exe started.
10/24/17 10:45:14 SysAlertQMgr.exe started.
10/24/17 13:42:25 SysAlertQMgr.exe started.
10/24/17 15:53:26 SysAlertQMgr.exe started.
10/24/17 17:53:27 SysAlertQMgr.exe started.
10/25/17 08:23:37 SysAlertQMgr.exe started.
10/25/17 11:38:37 SysAlertQMgr.exe started.
10/25/17 14:01:20 SysAlertQMgr.exe started.
10/25/17 15:19:44 SysAlertQMgr.exe shutdown.
01/25/17 16:39:28 SysAlertQMgr.exe started.
01/25/17 16:52:14 SysAlertQMgr.exe started.
01/25/17 17:07:11 SysAlertQMgr.exe started.
10/25/17 17:23:53 SysAlertQMgr.exe started.
10/25/17 17:51:52 SysAlertQMgr.exe started.
10/25/17 18:20:10 SysAlertQMgr.exe started.
10/25/17 19:21:28 SysAlertQMgr.exe started.
10/25/17 19:26:56 SysAlertQMgr.exe started.
10/25/17 19:55:01 SysAlertQMgr.exe started.
10/26/17 09:05:30 SysAlertQMgr.exe started.
10/26/17 09:40:22 SysAlertQMgr.exe started.
10/26/17 10:28:51 SysAlertQMgr.exe started.
10/26/17 15:09:49 SysAlertQMgr.exe started.
10/26/17 15:30:09 SysAlertQMgr.exe started.
10/26/17 19:12:02 SysAlertQMgr.exe started.
10/27/17 08:58:33 SysAlertQMgr.exe started.
10/27/17 09:33:14 SysAlertQMgr.exe started.
10/27/17 10:51:15 SysAlertQMgr.exe started.
10/27/17 11:58:04 SysAlertQMgr.exe started.
10/27/17 14:51:17 SysAlertQMgr.exe started.
10/27/17 15:12:34 SysAlertQMgr.exe started.
10/27/17 15:13:54 SysAlertQMgr.exe shutdown.
10/27/17 15:14:43 SysAlertQMgr.exe started.
10/27/17 17:19:45 SysAlertQMgr.exe started.
10/27/17 17:53:34 SysAlertQMgr.exe shutdown.
10/27/17 17:54:26 SysAlertQMgr.exe started.
10/27/17 18:24:20 SysAlertQMgr.exe shutdown.
10/27/17 18:25:10 SysAlertQMgr.exe started.
10/28/17 08:01:42 SysAlertQMgr.exe started.
10/28/17 11:31:13 SysAlertQMgr.exe started.
10/28/17 12:44:02 SysAlertQMgr.exe started.
10/28/17 15:58:16 SysAlertQMgr.exe started.
10/28/17 18:47:38 SysAlertQMgr.exe shutdown.
10/28/17 19:02:25 SysAlertQMgr.exe started.
10/28/17 19:13:40 SysAlertQMgr.exe started.
10/28/17 19:19:28 SysAlertQMgr.exe started.
10/29/17 08:05:12 SysAlertQMgr.exe started.
10/29/17 12:09:38 SysAlertQMgr.exe started.
10/29/17 12:30:46 SysAlertQMgr.exe shutdown.
10/29/17 12:38:20 SysAlertQMgr.exe started.
10/29/17 14:20:21 SysAlertQMgr.exe started.
10/29/17 14:37:02 SysAlertQMgr.exe started.
10/29/17 15:17:19 SysAlertQMgr.exe shutdown.
10/29/17 15:20:46 SysAlertQMgr.exe started.
10/29/17 15:26:11 SysAlertQMgr.exe started.
10/29/17 15:28:12 SysAlertQMgr.exe shutdown.
10/29/17 15:29:46 SysAlertQMgr.exe started.
10/29/17 15:48:23 SysAlertQMgr.exe started.
10/29/17 16:20:13 SysAlertQMgr.exe started.
10/29/17 17:02:29 SysAlertQMgr.exe started.
10/29/17 17:22:18 SysAlertQMgr.exe started.
10/29/17 17:52:45 SysAlertQMgr.exe started.
10/29/17 18:12:29 SysAlertQMgr.exe started.
10/29/17 18:22:01 SysAlertQMgr.exe started.
10/29/17 19:06:24 SysAlertQMgr.exe started.
10/29/17 19:51:52 SysAlertQMgr.exe started.
10/29/17 20:08:47 SysAlertQMgr.exe started.
10/29/17 20:22:30 SysAlertQMgr.exe started.
10/29/17 21:03:13 SysAlertQMgr.exe started.
10/29/17 21:19:51 SysAlertQMgr.exe started.
10/30/17 09:20:43 SysAlertQMgr.exe started.
10/30/17 09:58:36 SysAlertQMgr.exe started.
10/30/17 10:05:11 SysAlertQMgr.exe started.
10/30/17 11:14:07 SysAlertQMgr.exe started.
10/30/17 11:14:41 SysAlertQMgr.exe shutdown.
10/30/17 11:17:51 SysAlertQMgr.exe started.
10/30/17 11:22:18 SysAlertQMgr.exe started.
10/30/17 13:54:32 SysAlertQMgr.exe started.
10/30/17 14:02:20 SysAlertQMgr.exe shutdown.
10/30/17 14:05:45 SysAlertQMgr.exe started.
10/30/17 16:59:57 SysAlertQMgr.exe started.
10/30/17 17:57:05 SysAlertQMgr.exe started.
01/23/18 18:05:40 SysAlertQMgr.exe started.
01/23/18 18:22:13 SysAlertQMgr.exe started.
01/23/18 18:35:35 SysAlertQMgr.exe started.
01/23/18 18:40:57 SysAlertQMgr.exe started.
01/23/18 18:50:42 SysAlertQMgr.exe started.
01/24/18 04:05:46 SysAlertQMgr.exe started.
01/25/18 07:51:13 SysAlertQMgr.exe started.
01/26/18 11:04:59 SysAlertQMgr.exe started.
01/28/18 06:34:00 SysAlertQMgr.exe started.
01/30/18 02:14:06 SysAlertQMgr.exe started.
01/30/18 12:31:41 SysAlertQMgr.exe started.
01/31/18 10:38:03 SysAlertQMgr.exe started.
01/31/18 11:41:26 SysAlertQMgr.exe started.
02/01/18 03:40:57 SysAlertQMgr.exe started.
02/01/18 09:49:34 SysAlertQMgr.exe started.
02/01/18 10:06:01 SysAlertQMgr.exe shutdown.
02/01/18 10:19:59 SysAlertQMgr.exe started.
02/01/18 11:08:21 SysAlertQMgr.exe shutdown.
02/01/18 11:08:57 SysAlertQMgr.exe started.
02/01/18 11:14:04 SysAlertQMgr.exe shutdown.
02/01/18 11:14:40 SysAlertQMgr.exe started.
02/01/18 11:19:06 SysAlertQMgr.exe shutdown.
02/01/18 11:19:51 SysAlertQMgr.exe started.
02/01/18 11:21:22 SysAlertQMgr.exe shutdown.
02/01/18 11:21:25 SysAlertQMgr.exe started.
02/01/18 11:29:24 SysAlertQMgr.exe shutdown.
02/01/18 11:29:58 SysAlertQMgr.exe started.
02/01/18 11:53:08 SysAlertQMgr.exe shutdown.
02/01/18 11:53:11 SysAlertQMgr.exe started.
02/01/18 12:07:59 SysAlertQMgr.exe shutdown.
02/01/18 12:08:03 SysAlertQMgr.exe started.
02/01/18 12:34:46 SysAlertQMgr.exe started.
02/02/18 02:40:19 SysAlertQMgr.exe started.
02/02/18 05:55:12 SysAlertQMgr.exe shutdown.
02/02/18 05:55:38 SysAlertQMgr.exe started.
02/02/18 08:08:52 SysAlertQMgr.exe started.
02/03/18 03:00:20 SysAlertQMgr.exe started.
02/03/18 07:24:03 SysAlertQMgr.exe started.
02/03/18 09:00:04 SysAlertQMgr.exe shutdown.
02/03/18 11:50:24 SysAlertQMgr.exe started.
02/03/18 12:00:10 SysAlertQMgr.exe shutdown.
02/03/18 12:01:07 SysAlertQMgr.exe started.
02/04/18 02:41:55 SysAlertQMgr.exe started.
02/04/18 04:54:25 SysAlertQMgr.exe shutdown.
02/04/18 04:55:07 SysAlertQMgr.exe started.
02/04/18 06:44:37 SysAlertQMgr.exe shutdown.
02/04/18 06:45:15 SysAlertQMgr.exe started.
02/04/18 06:47:39 SysAlertQMgr.exe shutdown.
02/04/18 06:48:17 SysAlertQMgr.exe started.
02/04/18 07:22:09 SysAlertQMgr.exe shutdown.
02/04/18 07:22:53 SysAlertQMgr.exe started.
02/04/18 09:09:40 SysAlertQMgr.exe started.
02/04/18 12:50:41 SysAlertQMgr.exe started.
02/05/18 05:28:00 SysAlertQMgr.exe started.
02/05/18 06:43:50 SysAlertQMgr.exe shutdown.
02/05/18 06:43:56 SysAlertQMgr.exe started.
02/05/18 09:55:55 SysAlertQMgr.exe shutdown.
02/05/18 10:24:09 SysAlertQMgr.exe started.
02/05/18 11:49:27 SysAlertQMgr.exe shutdown.
02/05/18 11:50:24 SysAlertQMgr.exe started.
02/06/18 03:16:16 SysAlertQMgr.exe started.
02/06/18 03:48:14 SysAlertQMgr.exe shutdown.
02/06/18 03:48:19 SysAlertQMgr.exe started.
02/06/18 03:50:28 SysAlertQMgr.exe started.
02/06/18 08:14:42 SysAlertQMgr.exe started.
02/06/18 09:53:10 SysAlertQMgr.exe shutdown.
02/06/18 09:53:24 SysAlertQMgr.exe started.
02/06/18 10:04:36 SysAlertQMgr.exe shutdown.
02/06/18 10:05:42 SysAlertQMgr.exe started.
02/06/18 10:47:39 SysAlertQMgr.exe started.
02/07/18 02:09:05 SysAlertQMgr.exe started.
02/07/18 04:12:36 SysAlertQMgr.exe shutdown.
02/07/18 04:13:31 SysAlertQMgr.exe started.
02/07/18 07:16:39 SysAlertQMgr.exe shutdown.
02/07/18 07:17:09 SysAlertQMgr.exe started.
02/07/18 07:28:41 SysAlertQMgr.exe shutdown.
02/07/18 07:44:00 SysAlertQMgr.exe started.
02/07/18 08:39:54 SysAlertQMgr.exe started.
02/07/18 08:50:26 SysAlertQMgr.exe started.
02/07/18 09:05:16 SysAlertQMgr.exe started.
02/07/18 12:06:12 SysAlertQMgr.exe shutdown.
02/07/18 12:07:01 SysAlertQMgr.exe started.
02/08/18 02:19:56 SysAlertQMgr.exe started.
02/08/18 09:25:05 SysAlertQMgr.exe started.
02/08/18 14:40:29 SysAlertQMgr.exe started.
02/09/18 02:38:35 SysAlertQMgr.exe started.
02/09/18 03:00:52 SysAlertQMgr.exe started.
02/09/18 05:55:57 SysAlertQMgr.exe started.
02/09/18 07:59:39 SysAlertQMgr.exe started.
02/09/18 08:22:24 SysAlertQMgr.exe shutdown.
02/09/18 08:25:43 SysAlertQMgr.exe started.
02/09/18 08:39:10 SysAlertQMgr.exe started.
02/09/18 08:41:55 SysAlertQMgr.exe started.
02/09/18 08:51:47 SysAlertQMgr.exe shutdown.
02/09/18 08:52:25 SysAlertQMgr.exe started.
02/09/18 08:59:27 SysAlertQMgr.exe shutdown.
02/09/18 08:59:43 SysAlertQMgr.exe started.
02/09/18 09:02:33 SysAlertQMgr.exe shutdown.
02/09/18 09:02:35 SysAlertQMgr.exe started.
02/09/18 09:10:43 SysAlertQMgr.exe shutdown.
02/09/18 09:11:53 SysAlertQMgr.exe started.
02/09/18 09:15:37 SysAlertQMgr.exe shutdown.
02/09/18 09:15:53 SysAlertQMgr.exe started.
02/09/18 11:12:38 SysAlertQMgr.exe shutdown.
02/09/18 11:22:53 SysAlertQMgr.exe started.
02/09/18 12:55:23 SysAlertQMgr.exe started.
02/11/18 04:37:36 SysAlertQMgr.exe started.
02/12/18 06:07:21 SysAlertQMgr.exe started.
02/12/18 06:53:22 SysAlertQMgr.exe started.
02/12/18 07:52:31 SysAlertQMgr.exe started.
02/12/18 07:55:49 SysAlertQMgr.exe started.
02/12/18 08:02:13 SysAlertQMgr.exe started.
02/12/18 08:03:51 SysAlertQMgr.exe started.
02/12/18 08:15:21 SysAlertQMgr.exe shutdown.
02/12/18 08:15:59 SysAlertQMgr.exe started.
02/12/18 09:03:54 SysAlertQMgr.exe shutdown.
02/12/18 09:07:21 SysAlertQMgr.exe started.
02/12/18 10:37:05 SysAlertQMgr.exe started.
02/13/18 02:33:30 SysAlertQMgr.exe started.
02/13/18 08:02:04 SysAlertQMgr.exe shutdown.
02/13/18 08:03:09 SysAlertQMgr.exe started.
02/13/18 08:22:03 SysAlertQMgr.exe shutdown.
02/13/18 08:23:16 SysAlertQMgr.exe started.
02/13/18 12:38:56 SysAlertQMgr.exe started.
02/13/18 12:50:05 SysAlertQMgr.exe started.
02/13/18 12:57:47 SysAlertQMgr.exe started.
02/14/18 04:59:52 SysAlertQMgr.exe started.
02/14/18 07:26:28 SysAlertQMgr.exe started.
02/14/18 08:51:43 SysAlertQMgr.exe started.
02/14/18 09:17:08 SysAlertQMgr.exe shutdown.
02/14/18 09:17:11 SysAlertQMgr.exe started.
02/14/18 09:24:33 SysAlertQMgr.exe shutdown.
02/14/18 09:25:07 SysAlertQMgr.exe started.
02/14/18 10:10:47 SysAlertQMgr.exe shutdown.
02/14/18 10:11:23 SysAlertQMgr.exe started.
02/15/18 02:18:19 SysAlertQMgr.exe shutdown.
02/15/18 02:20:00 SysAlertQMgr.exe started.
02/15/18 05:56:00 SysAlertQMgr.exe started.
02/15/18 07:52:27 SysAlertQMgr.exe started.
02/15/18 08:16:50 SysAlertQMgr.exe shutdown.
02/15/18 08:16:58 SysAlertQMgr.exe started.
02/15/18 10:18:16 SysAlertQMgr.exe shutdown.
02/15/18 11:36:54 SysAlertQMgr.exe started.
02/15/18 11:57:55 SysAlertQMgr.exe started.
02/15/18 12:44:05 SysAlertQMgr.exe started.
02/16/18 03:02:59 SysAlertQMgr.exe started.
02/16/18 03:48:27 SysAlertQMgr.exe shutdown.
02/16/18 03:49:23 SysAlertQMgr.exe started.
02/16/18 03:56:09 SysAlertQMgr.exe started.
02/16/18 06:44:37 SysAlertQMgr.exe shutdown.
02/16/18 06:45:37 SysAlertQMgr.exe started.
02/16/18 06:54:43 SysAlertQMgr.exe started.
02/17/18 03:19:07 SysAlertQMgr.exe started.
02/17/18 04:31:59 SysAlertQMgr.exe started.
02/17/18 04:43:48 SysAlertQMgr.exe started.
02/17/18 05:09:29 SysAlertQMgr.exe started.
02/17/18 05:38:30 SysAlertQMgr.exe started.
02/17/18 09:46:57 SysAlertQMgr.exe started.
02/17/18 11:12:51 SysAlertQMgr.exe shutdown.
02/17/18 11:51:24 SysAlertQMgr.exe started.
02/18/18 02:47:37 SysAlertQMgr.exe started.
02/18/18 03:50:19 SysAlertQMgr.exe shutdown.
02/18/18 03:51:02 SysAlertQMgr.exe started.
02/18/18 07:13:12 SysAlertQMgr.exe started.
02/18/18 07:37:45 SysAlertQMgr.exe started.
02/18/18 07:43:56 SysAlertQMgr.exe started.
02/18/18 08:46:34 SysAlertQMgr.exe started.
02/18/18 11:33:34 SysAlertQMgr.exe started.
02/18/18 11:58:59 SysAlertQMgr.exe shutdown.
02/18/18 12:05:02 SysAlertQMgr.exe started.
02/18/18 12:11:50 SysAlertQMgr.exe started.
02/19/18 02:49:59 SysAlertQMgr.exe started.
02/19/18 02:57:41 SysAlertQMgr.exe started.
02/19/18 03:21:08 SysAlertQMgr.exe shutdown.
02/19/18 04:34:35 SysAlertQMgr.exe started.
02/19/18 07:10:17 SysAlertQMgr.exe shutdown.
02/19/18 07:57:09 SysAlertQMgr.exe started.
02/20/18 08:13:41 SysAlertQMgr.exe started.
02/20/18 12:14:56 SysAlertQMgr.exe started.
02/20/18 12:17:47 SysAlertQMgr.exe started.
02/21/18 05:07:41 SysAlertQMgr.exe started.
02/21/18 09:06:39 SysAlertQMgr.exe shutdown.
02/21/18 09:28:18 SysAlertQMgr.exe started.
02/21/18 11:38:03 SysAlertQMgr.exe shutdown.
02/21/18 11:38:10 SysAlertQMgr.exe started.
02/21/18 12:43:40 SysAlertQMgr.exe shutdown.
02/21/18 12:44:39 SysAlertQMgr.exe started.
02/22/18 02:04:42 SysAlertQMgr.exe shutdown.
02/22/18 02:16:51 SysAlertQMgr.exe started.
02/22/18 03:59:39 SysAlertQMgr.exe shutdown.
02/22/18 04:00:44 SysAlertQMgr.exe started.
02/22/18 07:41:58 SysAlertQMgr.exe shutdown.
02/22/18 07:42:01 SysAlertQMgr.exe started.
02/22/18 08:58:29 SysAlertQMgr.exe shutdown.
02/22/18 08:59:09 SysAlertQMgr.exe started.
02/22/18 12:14:33 SysAlertQMgr.exe shutdown.
02/22/18 12:17:27 SysAlertQMgr.exe started.
02/22/18 12:31:16 SysAlertQMgr.exe shutdown.
02/22/18 12:32:27 SysAlertQMgr.exe started.
02/22/18 14:29:09 SysAlertQMgr.exe started.
02/23/18 04:32:56 SysAlertQMgr.exe started.
02/23/18 04:52:30 SysAlertQMgr.exe shutdown.
02/23/18 04:54:00 SysAlertQMgr.exe started.
02/26/18 04:12:52 SysAlertQMgr.exe started.
02/26/18 04:27:28 SysAlertQMgr.exe started.
02/26/18 06:07:27 SysAlertQMgr.exe shutdown.
02/26/18 06:08:01 SysAlertQMgr.exe started.
02/26/18 12:11:48 SysAlertQMgr.exe shutdown.
02/26/18 12:14:10 SysAlertQMgr.exe started.
02/26/18 12:57:53 SysAlertQMgr.exe started.
02/27/18 02:00:03 SysAlertQMgr.exe started.
02/27/18 02:13:45 SysAlertQMgr.exe shutdown.
02/27/18 02:13:51 SysAlertQMgr.exe started.
02/27/18 03:31:54 SysAlertQMgr.exe shutdown.
02/27/18 03:32:25 SysAlertQMgr.exe started.
02/27/18 03:43:41 SysAlertQMgr.exe shutdown.
02/27/18 03:43:44 SysAlertQMgr.exe started.
02/27/18 03:54:30 SysAlertQMgr.exe shutdown.
02/27/18 03:55:24 SysAlertQMgr.exe started.
02/27/18 06:49:08 SysAlertQMgr.exe started.
02/27/18 07:05:41 SysAlertQMgr.exe started.
02/27/18 10:20:30 SysAlertQMgr.exe started.
02/27/18 11:00:23 SysAlertQMgr.exe started.
02/27/18 11:26:22 SysAlertQMgr.exe started.
02/28/18 11:07:50 SysAlertQMgr.exe started.
03/01/18 04:17:35 SysAlertQMgr.exe started.
03/01/18 04:19:43 SysAlertQMgr.exe started.
03/01/18 11:31:55 SysAlertQMgr.exe started.
03/01/18 11:38:18 SysAlertQMgr.exe started.
03/01/18 11:48:58 SysAlertQMgr.exe started.
03/01/18 12:22:22 SysAlertQMgr.exe shutdown.
03/01/18 12:22:26 SysAlertQMgr.exe started.
03/01/18 12:41:17 SysAlertQMgr.exe started.
03/02/18 01:56:49 SysAlertQMgr.exe started.
03/02/18 02:03:08 SysAlertQMgr.exe shutdown.
03/02/18 02:03:18 SysAlertQMgr.exe started.
03/02/18 03:37:21 SysAlertQMgr.exe shutdown.
03/02/18 03:37:24 SysAlertQMgr.exe started.
03/02/18 05:38:21 SysAlertQMgr.exe shutdown.
03/02/18 05:46:15 SysAlertQMgr.exe started.
03/02/18 06:56:38 SysAlertQMgr.exe started.
03/02/18 07:54:22 SysAlertQMgr.exe started.
03/02/18 11:46:48 SysAlertQMgr.exe shutdown.
03/02/18 11:46:51 SysAlertQMgr.exe started.
03/02/18 12:49:48 SysAlertQMgr.exe started.
03/03/18 04:26:15 SysAlertQMgr.exe started.
03/03/18 07:03:26 SysAlertQMgr.exe shutdown.
03/03/18 07:03:31 SysAlertQMgr.exe started.
03/03/18 09:03:47 SysAlertQMgr.exe shutdown.
03/03/18 09:03:50 SysAlertQMgr.exe started.
03/03/18 11:19:00 SysAlertQMgr.exe shutdown.
03/03/18 11:40:39 SysAlertQMgr.exe started.
03/03/18 12:25:32 SysAlertQMgr.exe started.
03/03/18 14:20:10 SysAlertQMgr.exe started.
03/03/18 14:24:19 SysAlertQMgr.exe shutdown.
03/03/18 14:29:20 SysAlertQMgr.exe started.
03/04/18 01:44:02 SysAlertQMgr.exe shutdown.
03/04/18 01:48:44 SysAlertQMgr.exe started.
03/04/18 03:47:49 SysAlertQMgr.exe shutdown.
03/04/18 03:48:20 SysAlertQMgr.exe started.
03/04/18 05:27:33 SysAlertQMgr.exe shutdown.
03/04/18 05:34:55 SysAlertQMgr.exe started.
03/04/18 05:53:49 SysAlertQMgr.exe shutdown.
03/04/18 05:54:29 SysAlertQMgr.exe started.
03/04/18 12:01:11 SysAlertQMgr.exe shutdown.
03/04/18 12:01:22 SysAlertQMgr.exe started.
03/04/18 12:42:45 SysAlertQMgr.exe started.
03/04/18 12:51:53 SysAlertQMgr.exe started.
03/04/18 12:53:38 SysAlertQMgr.exe shutdown.
03/04/18 12:53:40 SysAlertQMgr.exe started.
03/04/18 12:55:52 SysAlertQMgr.exe started.
03/04/18 14:30:22 SysAlertQMgr.exe started.
03/05/18 02:00:07 SysAlertQMgr.exe started.
03/05/18 02:27:07 SysAlertQMgr.exe shutdown.
03/05/18 02:27:09 SysAlertQMgr.exe started.
03/05/18 02:45:47 SysAlertQMgr.exe started.
03/05/18 09:15:47 SysAlertQMgr.exe started.
03/06/18 12:02:48 SysAlertQMgr.exe started.
03/07/18 09:42:34 SysAlertQMgr.exe started.
03/12/18 13:37:52 SysAlertQMgr.exe started.
03/13/18 02:46:05 SysAlertQMgr.exe started.
03/13/18 11:00:42 SysAlertQMgr.exe started.
03/13/18 12:14:27 SysAlertQMgr.exe started.
03/14/18 02:03:52 SysAlertQMgr.exe started.
03/14/18 02:17:46 SysAlertQMgr.exe shutdown.
03/14/18 02:18:27 SysAlertQMgr.exe started.
03/14/18 02:21:32 SysAlertQMgr.exe started.
03/14/18 02:43:50 SysAlertQMgr.exe started.
03/14/18 02:51:34 SysAlertQMgr.exe started.
03/14/18 03:42:02 SysAlertQMgr.exe started.
03/14/18 03:47:52 SysAlertQMgr.exe started.
03/15/18 12:37:42 SysAlertQMgr.exe started.
03/16/18 06:47:42 SysAlertQMgr.exe started.
03/16/18 11:25:41 SysAlertQMgr.exe started.
03/16/18 11:39:07 SysAlertQMgr.exe started.
03/17/18 06:54:59 SysAlertQMgr.exe started.
03/17/18 07:07:30 SysAlertQMgr.exe started.
03/18/18 04:41:23 SysAlertQMgr.exe started.
03/18/18 08:35:13 SysAlertQMgr.exe started.
03/18/18 10:30:13 SysAlertQMgr.exe started.
03/19/18 05:05:12 SysAlertQMgr.exe started.
03/19/18 05:14:29 SysAlertQMgr.exe started.
03/20/18 03:28:08 SysAlertQMgr.exe started.
03/21/18 09:46:00 SysAlertQMgr.exe started.
03/21/18 13:58:10 SysAlertQMgr.exe started.
03/21/18 14:55:31 SysAlertQMgr.exe started.
